id,Names,Surnames,Age,Email,Worktimes,Schedules,Studies level,Pets,Cooking,Sport,Smoking,Organized
280,John,Hughes ,20,JohnHughes @gmail.com,morning,morning,university,No,Yes,No,No,No
281,Anthony,Wright,20,AnthonyWright@gmail.com,morning,night,secondary,No,No,No,Yes,No
282,Albert,Brown,20,AlbertBrown@gmail.com,night,morning,secondary,Yes,No,No,No,No
283,Michael,Johnson,33,MichaelJohnson@gmail.com,morning,night,secondary,No,No,No,No,No
284,Maria,Robinson ,21,MariaRobinson @gmail.com,morning,night,university,No,No,Yes,No,Yes
285,Maria,Hughes ,24,MariaHughes @gmail.com,night,morning,secondary,Yes,No,Yes,No,Yes
286,Marie,Edwards ,31,MarieEdwards @gmail.com,morning,night,university,No,Yes,Yes,No,Yes
287,Albert,Roberts ,23,AlbertRoberts @gmail.com,morning,night,university,Yes,Yes,No,Yes,No
288,Luna,Taylor,31,LunaTaylor@gmail.com,night,night,university,No,Yes,No,Yes,Yes
289,Maria,Taylor,28,MariaTaylor@gmail.com,morning,morning,university,Yes,No,No,No,Yes
290,John,White,18,JohnWhite@gmail.com,night,morning,secondary,No,Yes,No,No,Yes
291,George,Jones,28,GeorgeJones@gmail.com,morning,night,university,Yes,No,Yes,No,No
292,Marie,Williams,24,MarieWilliams@gmail.com,morning,morning,university,No,Yes,Yes,Yes,Yes
293,Derek,Evans ,28,DerekEvans @gmail.com,night,morning,secondary,Yes,Yes,No,Yes,Yes
294,George,Jones,31,GeorgeJones@gmail.com,morning,morning,secondary,Yes,No,No,Yes,Yes
295,Mario,Williams,24,MarioWilliams@gmail.com,night,morning,secondary,Yes,No,Yes,Yes,Yes
296,Anthony,Smith,23,AnthonySmith@gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,Yes
297,Nick,Smith,32,NickSmith@gmail.com,night,night,university,No,No,Yes,Yes,Yes
298,Anthony,Hughes ,32,AnthonyHughes @gmail.com,night,night,secondary,No,No,No,No,No
299,John,Roberts ,20,JohnRoberts @gmail.com,morning,morning,university,Yes,Yes,Yes,No,No
300,Antonio,Williams,34,AntonioWilliams@gmail.com,night,morning,secondary,No,Yes,Yes,No,No
301,Nick,Thompson ,28,NickThompson @gmail.com,night,night,secondary,No,Yes,No,No,Yes
302,Albert,Thomas ,28,AlbertThomas @gmail.com,night,night,university,No,No,Yes,No,Yes
303,Jorge,Johnson,26,JorgeJohnson@gmail.com,morning,morning,secondary,No,No,Yes,Yes,No
304,Lucas,Smith,31,LucasSmith@gmail.com,morning,night,secondary,Yes,Yes,Yes,Yes,Yes
305,Miguel,Wright,34,MiguelWright@gmail.com,night,morning,university,No,No,Yes,No,Yes
306,Marie,Williams,27,MarieWilliams@gmail.com,morning,morning,secondary,No,Yes,Yes,No,No
307,Michael,Taylor,30,MichaelTaylor@gmail.com,morning,night,university,Yes,No,Yes,No,Yes
308,Luna,Bush,23,LunaBush@gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,No
309,Michael,Taylor,31,MichaelTaylor@gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,No
310,LouisaLoren,Roberts ,31,LouisaLorenRoberts @gmail.com,night,night,secondary,No,No,No,No,No
311,George,Bush,23,GeorgeBush@gmail.com,night,morning,secondary,Yes,Yes,No,Yes,Yes
312,Marie,Evans ,31,MarieEvans @gmail.com,morning,morning,university,Yes,Yes,No,Yes,Yes
313,Josephine,Williams,27,JosephineWilliams@gmail.com,morning,night,secondary,Yes,Yes,No,Yes,No
314,Marie,Taylor,20,MarieTaylor@gmail.com,morning,night,secondary,No,No,No,No,No
315,Marie,Williams,34,MarieWilliams@gmail.com,night,morning,university,No,Yes,No,Yes,No
316,George,White,27,GeorgeWhite@gmail.com,morning,night,secondary,Yes,No,Yes,No,No
317,Jorge,Williams,20,JorgeWilliams@gmail.com,night,morning,secondary,No,No,Yes,Yes,No
318,Josephine,Jones,19,JosephineJones@gmail.com,morning,night,secondary,Yes,No,No,No,Yes
319,Jorge,Edwards ,29,JorgeEdwards @gmail.com,morning,night,university,Yes,No,No,No,Yes
320,Luna,Evans ,18,LunaEvans @gmail.com,night,morning,university,Yes,No,Yes,Yes,No
321,Josephine,Smith,27,JosephineSmith@gmail.com,morning,night,secondary,Yes,No,Yes,Yes,No
322,Luna,Davies ,18,LunaDavies @gmail.com,night,night,university,Yes,No,Yes,No,Yes
323,Marie,Evans ,32,MarieEvans @gmail.com,morning,night,secondary,Yes,Yes,Yes,Yes,No
324,John,White,33,JohnWhite@gmail.com,night,morning,secondary,No,No,No,Yes,Yes
325,Albert,Thomas ,26,AlbertThomas @gmail.com,night,night,secondary,Yes,Yes,No,No,Yes
326,Miguel,Davies ,28,MiguelDavies @gmail.com,morning,morning,secondary,No,Yes,No,Yes,No
327,LouisaLoren,Hughes ,27,LouisaLorenHughes @gmail.com,morning,night,university,No,No,Yes,Yes,No
328,Jorge,Bush,24,JorgeBush@gmail.com,morning,night,secondary,Yes,Yes,No,No,No
329,Anthony,Wright,18,AnthonyWright@gmail.com,night,night,university,Yes,Yes,No,No,No
330,Derek,Thomas ,34,DerekThomas @gmail.com,morning,morning,university,No,No,No,Yes,No
331,Josephine,White,18,JosephineWhite@gmail.com,night,night,university,No,No,No,No,No
332,Mario,Evans ,21,MarioEvans @gmail.com,morning,morning,secondary,No,Yes,No,No,Yes
333,Maria,Walker ,29,MariaWalker @gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
334,George,Lee ,27,GeorgeLee @gmail.com,morning,night,university,Yes,No,No,No,No
335,Albert,Evans ,25,AlbertEvans @gmail.com,morning,night,secondary,No,No,No,No,Yes
336,Josephine,Davies ,23,JosephineDavies @gmail.com,night,morning,university,No,Yes,No,Yes,Yes
337,LouisaLoren,Williams,18,LouisaLorenWilliams@gmail.com,morning,morning,secondary,No,No,No,No,No
338,Josephine,Taylor,34,JosephineTaylor@gmail.com,morning,night,secondary,No,No,Yes,No,No
339,Anthony,Johnson,26,AnthonyJohnson@gmail.com,night,night,secondary,Yes,Yes,No,Yes,No
340,Albert,Thomas ,20,AlbertThomas @gmail.com,morning,morning,secondary,No,Yes,No,Yes,No
341,Mario,Evans ,20,MarioEvans @gmail.com,night,night,secondary,Yes,Yes,No,No,Yes
342,Luna,Williams,26,LunaWilliams@gmail.com,night,night,secondary,No,Yes,No,No,No
343,Luna,Taylor,18,LunaTaylor@gmail.com,night,night,university,No,Yes,Yes,Yes,No
344,Albert,Bush,24,AlbertBush@gmail.com,morning,night,university,No,No,Yes,No,No
345,John,Robinson ,27,JohnRobinson @gmail.com,night,morning,university,Yes,No,Yes,Yes,No
346,Maria,Brown,31,MariaBrown@gmail.com,night,night,secondary,No,No,No,No,Yes
347,John,Johnson,34,JohnJohnson@gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
348,George,Brown,23,GeorgeBrown@gmail.com,morning,morning,university,Yes,Yes,No,Yes,No
349,Nick,Lee ,21,NickLee @gmail.com,night,morning,university,No,No,Yes,Yes,No
350,Antonio,White,21,AntonioWhite@gmail.com,morning,night,secondary,Yes,Yes,No,No,No
351,Nick,Lee ,19,NickLee @gmail.com,night,morning,secondary,Yes,No,No,Yes,Yes
352,Marie,Bush,25,MarieBush@gmail.com,night,morning,secondary,No,Yes,Yes,Yes,No
353,Lucas,Taylor,27,LucasTaylor@gmail.com,morning,morning,university,No,No,No,Yes,No
354,LouisaLoren,Edwards ,29,LouisaLorenEdwards @gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
355,Maria,Evans ,18,MariaEvans @gmail.com,morning,morning,university,No,No,No,Yes,Yes
356,Albert,Bush,24,AlbertBush@gmail.com,morning,morning,university,Yes,Yes,Yes,No,No
357,Antonio,Williams,31,AntonioWilliams@gmail.com,night,night,secondary,Yes,No,No,No,No
358,Maria,Williams,31,MariaWilliams@gmail.com,morning,night,secondary,No,No,Yes,Yes,Yes
359,LouisaLoren,Bush,20,LouisaLorenBush@gmail.com,night,morning,secondary,No,Yes,Yes,Yes,Yes
360,Anthony,Bush,26,AnthonyBush@gmail.com,morning,morning,university,No,Yes,No,Yes,No
361,Anthony,Brown,22,AnthonyBrown@gmail.com,morning,night,secondary,No,Yes,Yes,No,Yes
362,Josephine,Brown,19,JosephineBrown@gmail.com,night,morning,secondary,Yes,Yes,No,No,No
363,Lucas,Evans ,31,LucasEvans @gmail.com,night,night,secondary,No,Yes,Yes,Yes,Yes
364,Luna,Thompson ,23,LunaThompson @gmail.com,morning,night,secondary,Yes,No,Yes,No,No
365,Anthony,Taylor,28,AnthonyTaylor@gmail.com,night,night,secondary,No,Yes,Yes,No,No
366,George,Williams,21,GeorgeWilliams@gmail.com,night,morning,secondary,No,No,Yes,No,Yes
367,Miguel,Jones,24,MiguelJones@gmail.com,night,morning,secondary,Yes,Yes,Yes,No,No
368,Michael,Roberts ,33,MichaelRoberts @gmail.com,night,morning,university,No,Yes,Yes,Yes,No
369,Josephine,Williams,19,JosephineWilliams@gmail.com,morning,morning,secondary,No,No,Yes,No,Yes
370,Derek,Evans ,20,DerekEvans @gmail.com,morning,night,university,No,No,No,No,No
371,Miguel,Williams,26,MiguelWilliams@gmail.com,night,morning,university,Yes,No,Yes,Yes,Yes
372,Josephine,Davies ,28,JosephineDavies @gmail.com,morning,morning,secondary,No,No,Yes,No,No
373,Antonio,Lee ,30,AntonioLee @gmail.com,night,night,secondary,No,No,Yes,Yes,No
374,Antonio,Evans ,29,AntonioEvans @gmail.com,morning,night,secondary,No,No,No,Yes,Yes
375,LouisaLoren,Thomas ,30,LouisaLorenThomas @gmail.com,morning,night,secondary,No,No,No,Yes,Yes
376,Jorge,Davies ,32,JorgeDavies @gmail.com,night,morning,secondary,No,No,Yes,No,No
377,Lucas,Edwards ,21,LucasEdwards @gmail.com,morning,night,secondary,Yes,No,Yes,Yes,Yes
378,Jorge,Davies ,23,JorgeDavies @gmail.com,night,night,university,No,Yes,Yes,No,No
379,Luna,Jones,25,LunaJones@gmail.com,night,morning,secondary,No,No,Yes,No,Yes
380,Albert,Roberts ,25,AlbertRoberts @gmail.com,morning,night,secondary,Yes,Yes,Yes,No,No
381,Josephine,Robinson ,24,JosephineRobinson @gmail.com,morning,night,secondary,No,Yes,Yes,Yes,Yes
382,Marie,Smith,22,MarieSmith@gmail.com,morning,morning,university,Yes,No,No,Yes,Yes
383,Michael,Smith,23,MichaelSmith@gmail.com,morning,morning,university,No,Yes,No,Yes,Yes
384,Michael,Taylor,32,MichaelTaylor@gmail.com,morning,night,secondary,Yes,No,No,Yes,Yes
385,Marie,Smith,34,MarieSmith@gmail.com,morning,night,university,No,No,Yes,No,No
386,Jorge,Wright,34,JorgeWright@gmail.com,morning,night,university,Yes,No,Yes,Yes,No
387,George,Wright,22,GeorgeWright@gmail.com,night,night,university,Yes,Yes,No,Yes,No
388,Derek,Evans ,27,DerekEvans @gmail.com,night,morning,secondary,No,Yes,No,Yes,No
389,Maria,Brown,32,MariaBrown@gmail.com,morning,night,university,Yes,No,Yes,No,Yes
390,John,Evans ,18,JohnEvans @gmail.com,morning,morning,secondary,No,Yes,Yes,Yes,Yes
391,Derek,Smith,27,DerekSmith@gmail.com,night,morning,university,No,No,Yes,No,No
392,Nick,Roberts ,29,NickRoberts @gmail.com,morning,night,university,Yes,Yes,Yes,No,No
393,Albert,Brown,27,AlbertBrown@gmail.com,night,morning,university,No,Yes,No,Yes,No
394,LouisaLoren,Evans ,29,LouisaLorenEvans @gmail.com,night,morning,secondary,Yes,Yes,No,No,Yes
395,Mario,Evans ,24,MarioEvans @gmail.com,morning,night,secondary,No,Yes,No,No,Yes
396,Derek,Hughes ,21,DerekHughes @gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,Yes
397,Michael,Edwards ,31,MichaelEdwards @gmail.com,morning,night,university,Yes,No,Yes,Yes,No
398,Michael,Robinson ,20,MichaelRobinson @gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
399,Anthony,Evans ,24,AnthonyEvans @gmail.com,night,night,secondary,Yes,No,No,No,No
400,Antonio,Wright,34,AntonioWright@gmail.com,morning,morning,university,Yes,No,No,No,Yes
401,Maria,Jones,30,MariaJones@gmail.com,morning,morning,secondary,Yes,No,No,Yes,No
402,Lucas,Smith,29,LucasSmith@gmail.com,morning,night,university,No,No,No,Yes,No
403,Antonio,Roberts ,30,AntonioRoberts @gmail.com,night,night,university,No,Yes,Yes,No,Yes
404,Lucas,Smith,29,LucasSmith@gmail.com,night,night,university,No,No,No,Yes,Yes
405,John,Davies ,29,JohnDavies @gmail.com,morning,night,secondary,Yes,Yes,No,Yes,Yes
406,Miguel,Lee ,24,MiguelLee @gmail.com,night,night,secondary,Yes,No,Yes,No,Yes
407,Derek,Jones,25,DerekJones@gmail.com,morning,morning,university,Yes,No,No,Yes,No
408,Luna,Williams,29,LunaWilliams@gmail.com,morning,morning,secondary,Yes,Yes,No,No,No
409,Lucas,Edwards ,33,LucasEdwards @gmail.com,morning,morning,university,No,No,Yes,No,No
410,Marie,Taylor,33,MarieTaylor@gmail.com,night,night,secondary,No,Yes,Yes,Yes,Yes
411,Josephine,Roberts ,30,JosephineRoberts @gmail.com,morning,night,secondary,Yes,Yes,No,No,Yes
412,Antonio,Robinson ,21,AntonioRobinson @gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,Yes
413,John,Hughes ,20,JohnHughes @gmail.com,morning,morning,university,Yes,No,No,Yes,No
414,Miguel,Edwards ,21,MiguelEdwards @gmail.com,morning,morning,university,Yes,No,Yes,Yes,No
415,Albert,Davies ,23,AlbertDavies @gmail.com,night,night,secondary,No,No,No,No,No
416,Maria,Evans ,25,MariaEvans @gmail.com,morning,morning,secondary,No,Yes,Yes,No,No
417,Antonio,Walker ,25,AntonioWalker @gmail.com,night,night,secondary,No,Yes,Yes,Yes,No
418,Josephine,Walker ,24,JosephineWalker @gmail.com,morning,morning,university,No,Yes,No,Yes,Yes
419,John,Williams,25,JohnWilliams@gmail.com,night,night,university,No,Yes,Yes,Yes,Yes
420,Albert,Evans ,29,AlbertEvans @gmail.com,morning,night,secondary,No,No,Yes,Yes,No
421,Albert,Brown,30,AlbertBrown@gmail.com,morning,morning,secondary,No,No,No,Yes,No
422,Lucas,White,27,LucasWhite@gmail.com,night,morning,university,Yes,Yes,No,Yes,No
423,LouisaLoren,Williams,21,LouisaLorenWilliams@gmail.com,night,morning,secondary,No,Yes,No,Yes,Yes
424,Anthony,Walker ,22,AnthonyWalker @gmail.com,morning,night,university,Yes,Yes,Yes,Yes,Yes
425,George,Thompson ,28,GeorgeThompson @gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,Yes
426,Josephine,Hughes ,19,JosephineHughes @gmail.com,night,night,university,Yes,No,Yes,Yes,Yes
427,Michael,Taylor,31,MichaelTaylor@gmail.com,morning,morning,secondary,Yes,No,No,Yes,Yes
428,George,Williams,32,GeorgeWilliams@gmail.com,night,morning,secondary,Yes,Yes,Yes,No,No
429,Antonio,Davies ,26,AntonioDavies @gmail.com,night,night,secondary,Yes,No,No,No,Yes
430,Lucas,Johnson,19,LucasJohnson@gmail.com,morning,night,secondary,No,Yes,No,No,No
431,George,Thomas ,18,GeorgeThomas @gmail.com,morning,morning,university,No,No,Yes,Yes,No
432,Maria,Edwards ,34,MariaEdwards @gmail.com,night,morning,university,Yes,No,No,No,No
433,Mario,Brown,21,MarioBrown@gmail.com,night,night,university,No,No,No,Yes,No
434,Nick,Robinson ,22,NickRobinson @gmail.com,night,night,university,No,Yes,Yes,No,No
435,Luna,Jones,21,LunaJones@gmail.com,morning,night,university,No,No,Yes,Yes,No
436,Nick,Hughes ,28,NickHughes @gmail.com,morning,morning,university,No,No,No,Yes,Yes
437,Lucas,Brown,31,LucasBrown@gmail.com,morning,night,university,Yes,No,No,Yes,Yes
438,Maria,Thomas ,27,MariaThomas @gmail.com,morning,night,university,No,No,Yes,No,Yes
439,George,Johnson,26,GeorgeJohnson@gmail.com,night,night,secondary,No,Yes,Yes,Yes,Yes
440,Mario,Lee ,18,MarioLee @gmail.com,morning,morning,university,No,Yes,Yes,Yes,No
441,LouisaLoren,Davies ,24,LouisaLorenDavies @gmail.com,morning,night,secondary,No,No,No,Yes,No
442,Anthony,Thompson ,18,AnthonyThompson @gmail.com,morning,morning,secondary,No,No,No,Yes,Yes
443,Anthony,Hughes ,25,AnthonyHughes @gmail.com,morning,morning,university,Yes,Yes,No,No,No
444,John,Bush,29,JohnBush@gmail.com,morning,morning,university,Yes,Yes,No,Yes,Yes
445,LouisaLoren,Thompson ,34,LouisaLorenThompson @gmail.com,night,morning,university,Yes,Yes,No,Yes,No
446,Antonio,Evans ,27,AntonioEvans @gmail.com,morning,morning,secondary,No,No,No,No,No
447,Mario,Hughes ,18,MarioHughes @gmail.com,morning,night,secondary,No,Yes,No,Yes,Yes
448,Albert,Williams,32,AlbertWilliams@gmail.com,night,morning,university,Yes,Yes,Yes,Yes,No
449,Maria,Williams,21,MariaWilliams@gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,No
450,Nick,Edwards ,25,NickEdwards @gmail.com,morning,morning,secondary,No,Yes,No,Yes,No
451,Luna,Hughes ,27,LunaHughes @gmail.com,morning,night,secondary,No,No,No,No,No
452,Lucas,Williams,23,LucasWilliams@gmail.com,morning,morning,university,Yes,Yes,Yes,Yes,No
453,Josephine,Jones,21,JosephineJones@gmail.com,morning,morning,secondary,No,Yes,Yes,Yes,Yes
454,Albert,Bush,24,AlbertBush@gmail.com,night,morning,university,No,Yes,No,Yes,No
455,Derek,Williams,21,DerekWilliams@gmail.com,night,night,university,Yes,Yes,Yes,No,Yes
456,Derek,Bush,20,DerekBush@gmail.com,night,night,secondary,Yes,Yes,No,No,No
457,Mario,Lee ,27,MarioLee @gmail.com,night,morning,university,Yes,No,Yes,No,Yes
458,Antonio,Evans ,21,AntonioEvans @gmail.com,morning,night,secondary,Yes,Yes,Yes,No,Yes
459,Lucas,Jones,18,LucasJones@gmail.com,night,night,secondary,No,Yes,No,Yes,Yes
460,Marie,Thompson ,31,MarieThompson @gmail.com,night,morning,university,Yes,Yes,No,No,No
461,LouisaLoren,Taylor,25,LouisaLorenTaylor@gmail.com,morning,morning,university,No,Yes,No,Yes,Yes
462,Marie,Bush,26,MarieBush@gmail.com,night,night,secondary,No,No,Yes,Yes,Yes
463,Luna,Hughes ,19,LunaHughes @gmail.com,night,morning,university,Yes,Yes,Yes,Yes,Yes
464,George,Smith,22,GeorgeSmith@gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,Yes
465,Miguel,Taylor,26,MiguelTaylor@gmail.com,morning,morning,university,No,No,No,Yes,Yes
466,Miguel,Jones,20,MiguelJones@gmail.com,morning,morning,secondary,No,No,No,Yes,Yes
467,Anthony,Davies ,27,AnthonyDavies @gmail.com,morning,morning,university,No,Yes,No,Yes,Yes
468,LouisaLoren,Lee ,28,LouisaLorenLee @gmail.com,night,night,secondary,Yes,No,No,No,No
469,Albert,Williams,31,AlbertWilliams@gmail.com,night,night,secondary,No,No,Yes,No,Yes
470,Anthony,Davies ,26,AnthonyDavies @gmail.com,morning,morning,university,No,Yes,No,Yes,No
471,Josephine,Hughes ,27,JosephineHughes @gmail.com,night,night,university,No,Yes,Yes,No,Yes
472,Antonio,Williams,23,AntonioWilliams@gmail.com,night,morning,university,No,No,Yes,Yes,No
473,LouisaLoren,Thompson ,18,LouisaLorenThompson @gmail.com,night,morning,secondary,No,No,Yes,No,Yes
474,Anthony,Bush,27,AnthonyBush@gmail.com,night,night,secondary,Yes,No,Yes,Yes,No
475,Josephine,Edwards ,27,JosephineEdwards @gmail.com,night,night,secondary,No,No,Yes,No,No
476,Anthony,Johnson,19,AnthonyJohnson@gmail.com,night,night,university,No,Yes,No,No,Yes
477,Albert,Williams,31,AlbertWilliams@gmail.com,night,night,secondary,No,No,No,No,No
478,Nick,Lee ,29,NickLee @gmail.com,night,morning,university,Yes,Yes,Yes,Yes,Yes
479,Maria,Bush,26,MariaBush@gmail.com,morning,night,university,No,Yes,Yes,No,No
480,Michael,Wright,29,MichaelWright@gmail.com,night,night,secondary,Yes,No,No,No,Yes
481,Miguel,Lee ,20,MiguelLee @gmail.com,night,night,university,Yes,Yes,Yes,Yes,No
482,Mario,Lee ,22,MarioLee @gmail.com,night,night,university,Yes,Yes,Yes,Yes,Yes
483,Anthony,Williams,20,AnthonyWilliams@gmail.com,morning,night,secondary,No,No,Yes,Yes,No
484,Maria,Johnson,19,MariaJohnson@gmail.com,morning,night,university,No,Yes,Yes,Yes,Yes
485,John,Williams,29,JohnWilliams@gmail.com,night,morning,university,Yes,Yes,Yes,No,No
486,Josephine,Thompson ,28,JosephineThompson @gmail.com,morning,night,secondary,No,No,No,Yes,Yes
487,John,Williams,31,JohnWilliams@gmail.com,morning,morning,secondary,No,Yes,Yes,No,Yes
488,Jorge,Davies ,29,JorgeDavies @gmail.com,morning,night,secondary,Yes,No,No,No,Yes
489,Marie,Roberts ,22,MarieRoberts @gmail.com,night,morning,university,Yes,No,No,No,No
490,Lucas,Robinson ,23,LucasRobinson @gmail.com,night,morning,university,Yes,Yes,No,No,No
491,Michael,White,31,MichaelWhite@gmail.com,night,night,university,No,Yes,Yes,No,Yes
492,Nick,Wright,27,NickWright@gmail.com,night,morning,university,Yes,No,Yes,No,Yes
493,Michael,Thomas ,19,MichaelThomas @gmail.com,night,night,secondary,Yes,Yes,No,No,Yes
494,Derek,Evans ,26,DerekEvans @gmail.com,morning,morning,secondary,No,Yes,No,Yes,Yes
495,Michael,Williams,32,MichaelWilliams@gmail.com,night,morning,university,No,No,No,Yes,Yes
496,Albert,White,21,AlbertWhite@gmail.com,morning,morning,university,Yes,No,Yes,Yes,No
497,George,Johnson,22,GeorgeJohnson@gmail.com,morning,morning,secondary,No,No,Yes,Yes,No
498,John,Edwards ,33,JohnEdwards @gmail.com,morning,morning,secondary,Yes,No,No,No,No
499,Jorge,Thompson ,31,JorgeThompson @gmail.com,morning,morning,university,No,No,Yes,Yes,No
500,Mario,Hughes ,32,MarioHughes @gmail.com,morning,night,university,No,Yes,Yes,Yes,No
501,Michael,Robinson ,25,MichaelRobinson @gmail.com,night,night,secondary,Yes,Yes,No,Yes,No
502,Mario,Robinson ,33,MarioRobinson @gmail.com,morning,morning,secondary,No,No,Yes,Yes,Yes
503,Albert,Johnson,23,AlbertJohnson@gmail.com,morning,morning,secondary,No,Yes,Yes,Yes,No
504,Derek,Brown,23,DerekBrown@gmail.com,morning,night,secondary,Yes,Yes,Yes,Yes,No
505,John,Brown,34,JohnBrown@gmail.com,night,night,university,No,Yes,Yes,Yes,Yes
506,Miguel,Brown,19,MiguelBrown@gmail.com,night,morning,university,No,Yes,Yes,No,Yes
507,LouisaLoren,Jones,21,LouisaLorenJones@gmail.com,night,night,secondary,No,Yes,No,No,No
508,Nick,Smith,23,NickSmith@gmail.com,morning,morning,university,No,No,No,Yes,Yes
509,Derek,Evans ,25,DerekEvans @gmail.com,morning,night,secondary,No,Yes,Yes,No,Yes
510,Antonio,Edwards ,34,AntonioEdwards @gmail.com,morning,night,secondary,Yes,Yes,Yes,No,Yes
511,Josephine,Jones,20,JosephineJones@gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,Yes
512,Antonio,Williams,24,AntonioWilliams@gmail.com,night,morning,secondary,Yes,No,No,No,Yes
513,Miguel,Roberts ,31,MiguelRoberts @gmail.com,night,morning,university,Yes,No,Yes,Yes,Yes
514,Derek,Jones,22,DerekJones@gmail.com,morning,morning,secondary,No,Yes,No,Yes,Yes
515,LouisaLoren,Roberts ,20,LouisaLorenRoberts @gmail.com,morning,night,university,No,Yes,Yes,Yes,No
516,Lucas,Hughes ,18,LucasHughes @gmail.com,night,morning,secondary,No,No,No,No,No
517,Lucas,Thomas ,32,LucasThomas @gmail.com,morning,night,university,Yes,Yes,No,No,Yes
518,Derek,White,25,DerekWhite@gmail.com,night,night,university,No,No,Yes,No,Yes
